business_id,date,review_id,stars,text,type,user_id,cool,useful,funny,text_length,word_count
2e1jzfiHFGCRpV66gYNVbA,2011-08-14,P4V_MGc-hA6iBRajU4Km4w,5,"I violated my rule of avoiding grocery shopping while hungry and decided to venture over to Whole Foods.  Whole Foods tends to be the indecisive individual's nightmare (that would be me).  Yet, this store is a foodie's dream. 

There are aisles upon aisles of glorious, wholesome products (pun intended).  Everything is meticulously organized and there are at least ten varieties of every type of item.  No joke.  It took me fifteen minutes to decide which brand of bottled tea would be suitable (and economical). 

I roamed the freshly prepared food section like a vulture circling it's prey...strategizing which choice would be the best taste sensation.  Did I want a made-to-order wrap?  Or a glass of wine and a couple tapas? (the live music was alluring)...Maybe sushi?  Pizza?  Salad bar?  Soup? Maybe something from the smokehouse...oooh! A cupcake from the cupcake bar? 

On and on it went. 

My final decision was sushi. The spicy tuna roll tasted fresh, and the Pacific salad roll was very crisp. I also grabbed a container of ginger for $1.99--not the artificially preserved pink variety--all-natural pickled ginger.  Bliss.  I purchased some cucumber salad from the salad bar as a side/palate cleanser. All in all, a very satisfying meal. 

Prices are a tad higher than your average grocery store. Then again, it is Whole Foods. A word of advise:  come with a game plan (e.g. a shopping list). If you don't define what it is you want prior to entering this store, you'll end up spending two hours and twice as much money than you anticipated.",review,qZrArI2ohkYkQlELl13BKQ,5,2,4,1554,259
nMHhuYan8e3cONo3PornJA,2012-04-28,qQcvmt1tvMR3F5OolsIRPg,1,"Had some time to kill before the Ultimate pleY Date Yelp event, and I'd wanted to share my love of Nobuo's Dark chocolate mousse with green tea ice cream and sugared orange peels with my happy-go-lucky cousin, who has never been here before, so we stopped by at 5:17p to find that Nobuo wouldn't open till 5:30p, so we waited outside in the comfortable patio.

After watching a couple of employees add lanterns to their outdoor umbrellaed tables, I noticed the ""OPEN"" sign on the front door, so we entered the resto, whereupon we were greeted warmly by a male host and shown to a two-top.  I didn't like the energy in that room, so I asked if we could sit elsewhere, and he said to choose wherever we wanted to sit.  We were the first customers, so we chose a four-top, knowing we wouldn't be taking up space for very long, anyway.  Glasses of water were delivered, and soon we met our female server (whose name on the receipt reflected ""Butai"").  When she laid down the menus, I told her we would only be having dessert and could we see the dessert menu?  I wished we had a video of the look she gave us, a look of pure distaste, as she gathered up the dinner and beverage menus and said ""We don't have dessert menus, as we only have two..."" and proceeded to tell us of the mousse and the almond-orange fritters.  She walked away, and as we loudly discussed about our losing our interest in dining there, she came back with napkins and utensils and asked if we decided what we were going to have.  I decided to forgo our server's very cold treatment and asked for the mousse.  After all, I'd already finished a glass of ice-cold water and cousin's phone needed recharging...  

When Butai placed our chocolate mousse http://www.yelp.com/biz_photos/0Buxoc0cRqjpvkezo3bqog?select=rK8m1rxl50PB69_c2YqQTg#rK8m1rxl50PB69_c2YqQTg on the table, I wanted to send it back.  Where was the lovely bowl and presentation of the last dessert I had here?  Was she serious in presenting us with this stale-looking mousse, with cracked edges and whose green tea ice cream had ice crystals on it?  I don't know about you, but the only times I've seen crystals on ice cream is when it has slightly melted and placed back in the freezer to re-freeze.  For me, seeing crystals on ice cream is a sign that it is old...  I brought the receptacle and showed it to the male host, who assured me that all of the mousse is made daily at 4:00a and seeing cracks and bubbles in the mousse is normal, so I decided we would go ahead and try it, if for nothing else but to have something to report here.  The dessert was definitely not up to par with the pretty bowl http://www.yelp.com/biz_photos/0Buxoc0cRqjpvkezo3bqog?select=o9jIksB-MObhCxoI_msekQ#o9jIksB-MObhCxoI_msekQ I had during our October OYE in taste and presentation, but it was OK.  The mousse was still cold and stiff, and it had a mouth-feel more of like thick chocolate ganache filling/icing on a cake- certainly not the silky-smooth chocolate decadence I knew it could be.  My cousin had to warm up to the dish, as the sound of chocolate and green tea together didn't seem like a great combo to her (I told her to trust me).  She also never enjoyed orange and chocolate together, but she liked it in this dessert.  

I understand that the knowledge of having to serve only dessert instead of dinner AND dessert, which translates to a higher table bill, can be a bit of a disappointment, but why must you show your displeasure to your guests?  Butai, you were lucky that my cousin even left you the change for a tip- she didn't want to give you anything, and you certainly didn't deserve it!  When I told other Yelp friends about the sub-par service and dessert we just had, one replied she didn't enjoy the last time we had apps here (I think it was around Halloween and First Friday?) either.  Cousin and I thought it very poor taste that our server gave us that awful, condescending look after finding out we were just going to have dessert; We didn't deserve that!  I am never going to recommend Nobuo to anyone, anymore.  I even promised my Japanese friend (who lives and works overseas) I'd treat her to a dining experience here when she comes to visit.  Guess I'll have to find another place to take her...  I don't want to risk getting the same treatment from Butai, or from another server should we come back here.  

Sorry, Nobuo, but I won't be returning.",review,0bNXP9quoJEgyVZu9ipGgQ,4,7,2,4401,773
9AbyBqGWHYZC73GlyAuTrQ,2011-02-18,_OaZMlx3OrudgiuzLBdglg,4,"Food is great, but they use to let you get the happy hour specials for take out, but not anymore. I love their prime rib burger, if you have a few extra bucks to spend on the best burger in the world than go here.",review,bX5mIrDlyD8ZabvF_An7FA,0,0,0,213,45
TMZP6Kzkc-FytzgbgIC9JA,2011-10-01,E2fr0LyYRX344sFJIy_baA,3,"Went here on Wednesday to take advantage of the $30 certificate. It was quite busy, which probably shouldn't of been a shock, location and all, so had to wait awhile but that is the risk of not getting reservations right? =P. 

Anyways, spent time in the bar which was nice, the bartenders were willing to answer questions, though not always the most chatty, but I think that was due more to how busy it was then not being friendly. The happy hour prices looked pretty good, $2 hot sake, $3 beer, $4-5 cocktails. Sushi was also on the cheap, Nigiri was from about 1.25-2 dollars I believe, and the other rolls ran from 3-5 dollars at the worst. They also have some non-sushi appetizers on there. 

Once we got a table, we were paired with another group, which was actually a nice experience as I do like the communal type seating stuff. Granted if you have a small group and not a fan of eating with strangers, might not like it much. 

Since it is a place I always consider more about a show then the food, going to start with that first. The show was eh, they do some of the knife play stuff, and a few things here and there, but honestly it wasn't all that exciting compared to the other place I've been (Sakura). The chef was friendly though, and the server was personable so that is a plus. Otherwise was a bit disappointed with the show portion of the meal. 

As for the food, I had the Filet Mignon and lobster tail. The filet was supposed to be medium, but came out more medium well in my opinion. It was lightly seasoned, leaving mostly a beef flavor then anything else. Now it had a good beef flavor, so by no means complaining just like a bit more seasoning personally. The lobster tail was good, buttery from the butter, but more importantly nice and sweet. How it is to other lobster tails? can't really tell you as I don't eat it that much (college students don't exactly have that sort of cash you know? =P). But again thought it was good, wasn't fishy and nice and sweet. 

At the end it came with a choice of ice cream, I tried the green tea ice cream which about the same as any other green tea ice cream I've had. Basically its sweet, with a hint of green tea taste, and that is about it. 

They have to sing to you of course, and they take a picture which they give you with a code you can access for up to 60 days (I believe) to download it, which is a nice touch. 

For the money, I really wouldn't go unless I had the certificate, however I would go back for the happy hour, probably my favorite thing of the whole night.",review,vQtiYv_KYj4ucNKv5iRfQA,0,0,0,2544,483
7_7fxuG9ESAFmx-AiMsJHg,2009-02-23,5lVXHeAoMhQqpqq9gQxFWg,2,"I've been back a few times since the last review but the most notable was to see DJ Z-Trip. He was awesome, no complaints there.

Bar Smith though? They failed on so many levels. 

I got there sometime between 10:30 and 11:00 and there was about a 20 minute wait out front. Not the end of the world or anything but after finally getting in, there was a sea of bodies and another very long wait. About 50 people were lined up by the stair case waiting to get upstairs. There was a bouncer not allowing anyone up there until people would slowly trickle out. Why they put Z-Trip on the patio, I don't know. It's the size of a shoe box and was clearly to capacity before 11 PM. FAIL FAIL FAIL FAIL FAIL!! 

I was in various lines roughly 50 minutes and still hadn't made it upstairs. Forget about stepping out of line to get a drink because you'd lose your place. The short of it is I paid for pre sale tickets, managed to get there at a decent time, and still had to wait close to an hour just to get in the same room as the guy. It was a total let down. 

At that point I was so ready to just walk out and ask for my money back. They clearly oversold the event and didn't give much thought about their patrons who paid money to see this DJ. They were going to fit every last body into that place if it killed them...and everyone else in there. 

After finally getting upstairs there were so many bodies, no one could move at all. It was a total clusterfuck. I finally made it to the back bar and stood in line for 10 minutes just to find out their card reader broke earlier in the night. Fantastic. No signs saying it was a cash bar, that would have been a nice gesture. 

Also, the bathrooms were downstairs, so forget about having to pee AT ALL during the 2+ hours you're there. If you had to go, you better hold it, otherwise you'd be waiting in line for another 30 minutes just to get back up. 

By the time Z-Trip came on, the sound was bass heavy and mildly distorted. I inched my way to various parts of the patio but the sound didn't get any better, so my partner and I said fuck it and went downstairs for the rest of the night. Thankfully they were playing his set downstairs and upstairs. At least people could move more easily downstairs. Plus the sound was better. And the bathrooms were actually accessible. 

Even at the end of the night, there were people standing in line waiting to get upstairs. Bar Smith gets a huge ""F"" as far as I'm concerned. I won't be back to this place for any headlining DJ. They obviously don't know how to run an event.",review,FHJUj7EHB9nB2czVOzQX3Q,3,7,3,2562,494
mxrXVZWc6PWk81gvOVNOUw,2011-12-27,KbhAAiCG8ri9W5Gbc5p8nA,4,"Good food, decent price and a southwestern atmosphere. 

The food is decidedly better than the decor, but then again I've never been big on the southwestern look. Something about Antlers above my head while I'm trying to have a romantic night out with the lady just doesn't cut it for me. 

I (like most everyone else) recommend the big ass burger. You can't go wrong with their side of mac and cheese either and I recommend giving it a go regardless of how much you fill yourself with all their other delicious entrees.",review,aYDFqKsgNLzBi8PIhthmDw,1,1,2,520,93
OCfXJuLuGKS0s7pZsKCf0A,2012-11-03,0Hmf7mezT9vjM1na6PiAGw,3,"clean store, good parking - decent prices too with the gas points savings is a nice bonus.",review,BtatRPR-wytl8lLwnokwPg,0,0,0,90,17
dcd3C1gWv-vVdQ9XYV8Ubw,2012-09-28,_dh9-JPGgqdVGL-_xSGGhw,5,"Love their pizza!!!
Very fresh. Their cannoli was really good too.
They seem to have great selection of wines.",review,YrkflTZm3otwskJlEBtqkQ,2,1,1,110,19
0ONypOKIhttBz9IJzBE8jg,2012-11-25,-xSNmV9r8vzsi8OIBK-_QA,3,"Excellent food, top-notch service, exorbitantly priced.  Not for budget minded diners...",review,KsrdgOiz8Woi1f8CV8sdXQ,0,0,0,88,11
w8D3DAby1nVgU8a4s3z88w,2012-03-16,JDCsNpynxb0www7M5RBhDA,5,"20% off with a Yelp check in? SCORE! 

They have very unique, colorful and patterned vintage clothing for sale. But what I liked most about this store is their vintage jewelry! There's a local jeweler who makes rings out of old school buttons and brooches. I snatched up two really cute vintage rings.",review,OZ4vmruH-9a_60I2qANtqA,1,2,1,301,53
Uke8Pq1m918WW0n0_jEmWw,2008-08-21,aCVCTzk3l7Ls_41HZSZYAw,3,"You know when you make a copy of the original and its not quite the same? Juts a little fuzzy around the edges, not as sharp but usable? That is how I felt at the new location of Market Bistro. Similar vibe that I enjoy at the original isn't quite as pulled together at this location. Maybe the lack of a lounging area or the weird particle board chic tables? Or the fact that every table was dirty except one by the blast furnace (front entrance).. maybe the grease dripping on the glass in front of the grill? No forks? I'm sorry if I sound like a banging on MB.. but these are things that can be improved on. 

The Mr and I shared a salad and a Cuban sandwich.. the control freak in me of course got off on the salad making.. this was probably the best salad Ive made to date.. you should be able to patent your creations! The Cuban sandwich was okay.. the ciabatta rolls are so thick and chewy that when you take a bite the toppings sort of fire out the back.. for a Cuban sandwich I think it had some sort of Asian spice, like cardemom?? Anyway, the Mr didn't like it at all. This being his first time he was confused as to why I went on and on until he took a bite of my patent pending salad, then it all made sense to him. The salads are just so complete and delicious!

I look forward to coming again.. I just hope that they can make a perfect copy of the original or go for a different feel entirely.",review,lPaYMDmJbAnv_3pmZH_inw,3,3,3,1409,278
un3KC2gyMrSG6yqjVRctXg,2011-06-28,Ii1qPwka49-3TO_NQGOtMA,1,"Don't bother with this place.  I had never been here, my husband and I decided to pick up some food to take home.  We ordered a shrimp tempura appetizer, an assorted tempura appetizer, a lobster appetizer, and yakisoba.  When we got home the order was totally wrong. Instead of lobster we were given mussels (which were gross), instead of assorted tempura and shrimp tempura we only got assorted tempura with 2... that's right only 2 shrimp in the whole mix.  The yakisoba was the only part of the order they got right and it was not that great, pretty bland.  I love Japanese food and I was really excited to find a place near by and while we were waiting for our order we were excitedly planning to come back and have their sushi, but after this complete mix up and poor quality food there is no way I would trust them with anything raw.  Never going back, such a complete disappointment.",review,u9HVErmeVyu7Yvigb7J0Uw,0,0,0,890,162
ht17atGW3tP8dFeiJkXI_g,2009-09-12,_UdpFKVDGxie0oAMHajvEA,1,"I play squash racquet's, a sport favored by the east coast ""elites"" from them Ivy League schools, those snooty Britishers and the Pakistani leisure class:) 

Why they let me play, I'll never know:)

Last evening, we had a little tourney in which a group of us from the Village traveled to the outer reaches of Tempe to play a group from Lifetime Fitness:)

It was a jolly good, show, ever so much fun and our Village group gave the Lifetime group a bit of a ""Rodgering"":)

So it was with happy hearts and high spirits that we headed down the street to the post tourney repast at Skip & Jan's...let me start by saying that the Lifetime group picked this place, and it's almost like they knew they were going to lose and wanted to select a venue that would be the grimiest, greasiest, grubbiest, grossest spot to try to eat...they succeeded:)

Where to start...I know...the parking lot:)

When we arrived, the total Kelly Blue Book value of the 50-60 cars in the parking lot was about $832...we raised that by several orders of magnitude, just by driving in...this parking lot hasn't seen a lot of traffic from the Mercedes/BMW/Lexus/Jaguar crowd (and may never again:)

After I safely parked a block or 2 away, I went inside and took in the look and feel of S&J...crappy old wood paneling...tables and chairs from a circa 1955 high school cafeteria...an intriguing mix of flat panel TV's, regular TV's and OTB results screens (yeah, you can bet the ponies here...the sport of Kings, in a slightly less than ""regal"" atmosphere:)

They must have 20-25 pool tables...faded felt...and a whole bunch of people playing pool (and frankly looking like they weren't enjoying themselves...extremely tight and serious expressions on the faces of the people playing and watching...aren't games supposed to be fun? :-)...I suspect there was gambling going on:)

The smell in S&J can only be described as ""extreme humanity""...the place smelled like it has seen a century's worth of spilled beer, cigarette smoke, BO, vomit, urine, spoiled food and every other aroma that humans create for themselves...remarkable, given the fact that this place can't have been here for more than a few years...how did they do that so quickly? :-)

S&J has menus, they have some sort of kitchen, they have Jagermeister on ""tap"", they have a bunch of beers on tap and they had a buffet (or ""boofay"" for my friend Ryan C) set up for our group.

It was supposed to be a Taco Bar:)

S&J provided a table full of taco ""fixin's""...the centerpiece of which was the taco meat hot tray...Holy Crap, was that disgusting! :-(

They told us it was ground beef, but I know my beef, and I don't think this was it...this was ground ""creature""...possibly some sort of unfortunate non-distinct animal which happened to be near the kitchen when duty called.

I kid, of course...as far as I know, this was indeed, ""beef""...just not very good ""beef"":(

The hot tray holding the ""meat"" looked like a relief map of the Hawaiian Islands...small mountains of ""meat"" rising out of the ocean of brown/orange grease that was the real body of the dish:(

But, I was starving (a banana for breakfast and nothing else) so I tried to make a taco.

I decided to forgo the slotted spoon that everyone was trying to use to fish some meat out of the soupy brine, and use some tongs instead...my idea was to try to squeeze as much grease out of the concoction as possible...I was sort of successful, but in doing so, I probably squeezed any flavor out as well:(

I got back to the table and tried a bite...not good...I added several shakes of Cholla and tried another bite...and that was that:(

One of my buddies had decided to forgo the mystery meat tacos and ordered wings from the menu and offered me one...I'm not sure what the deal with the wings was, but the wing I tried seemed to be boiled (no, not ""broiled""...boiled) and then dipped in buffalo sauce...not crispy, just wet...all the way through:)

Then they announced that Karaoke was going to start soon...and that was enough for me:(

Adding amateur singing to this tableau would have just been too much:)

Still, it's not all bad news...the tires and wheels were still on my car when I was ready to leave...I didn't become immediately ill (although I had kind of a rough morning, this morning).

They say shared adversity can make teams grow together, so I think I should thank S&J for making the Village Squash group nearly invincible:)",review,du6KeE54IFbPiXpU3LOd1g,12,10,17,4433,772
sDGjlZV3SqYGWG9BO4ZpMA,2012-04-08,pmOExg5ab56RZjG0K6mJPw,1,I got my nails done there last Thursday for the first and last time. I would never ever go back there. The man who did my nails burnt two of my fingers really bad. The place was dirty and messy and talk about noisy he asked me to many personal questions. To top it off he answered his cell phone and talked on it about 10mins all load and on speaker phone . So rude and bad customer service. It might be a little cheaper there but as the saying goes u get what u pay for!!!!!!!,review,3xLRUt8wYKwkqE68Inz3uA,0,0,0,477,97
2VpSPb8IVXNqyVY5n7caGg,2011-12-13,ly8U_mWxJ1kUX2HbgLIudQ,3,"Well....it is what you can expect from airport food.  Not that great but not terrible.  All I wanted was a simple sandwhich to take on the plane with me.  This airport does not have the best in choices, Starbucks, Wendys, Pizza Hut, etc.  This little place is literally a kiosk in terminal C.  It is good if you are in a rush and just want something cold for later.",review,Ds-DFKb1rF9l7aq4OaJUpg,0,0,0,365,69
_-9pMxBWtG_x8l4rHWBasg,2012-03-09,KoH2U6Pf3X02Zs4cA_I6bw,2,"I've always said if the guacamole, chips and salsa aren't good, the food is not likely to be good either.  I was right, Guacamole was not very good at all, same with the salsa.  Rest of the food was just okay but for a restaurant in the Biltmore I expected so much better.  Just as a note, when it comes to Mexican food, I'm super critical.  This place will probably get a higher ratings from people of the Midwest.",review,1rE51uSipcbiqQlkvj4Kvg,0,1,0,415,79
mQfT3JYu18HN22DVylcE7A,2011-04-17,N7j2J3V278BSyYBMXuSqcw,5,"I live no where near this place & have gone out of my way to eat there MANY times! I haven't been since it moved (bc I had no idea where they went) but it looks like it's bigger so that's great. I even made it a point to take an out of town friend here. I don't know about the new place but the old place was kind of a hole in the wall diner feel (in a good way). It can get really busy at lunch, so I don't recommend it for a lunch break from work. I did that once, and got in and out just fine, but it's a lot more fun without the time crunch. Everything is delicious, but the mini red velvet cupcake is always a must!",review,GSZebDbIf0h_2MFv8xBGrw,0,1,0,620,133
xEg0-xrQywU5K-WQO7cy0w,2012-04-06,32ermwbl-qvbMWcdUkcRAA,3,"Buffet is great, Good Selection of food even for me the picky Vegetarian. Naan tastes great, choice of plain or Garlic Naan. Food generally tastes good. Rating on Buffet alone, I would have given 4 stars.

However I might not return there for Dinner or Take-out.

Dinner Entries are priced well above $10,  and generally use frozen vegetables (Crinkle cut carrots anyone, god I hate those) 

The last time I ordered take out, the quantity of my dishes was about half of what I got the previous time. (Fine, Can I pay you a little less than the bill?) and the food tasted sub-par and my naan was burnt. For this they get only 1 star.

Good place for the lunch buffet.",review,SxUdGXJbxMGR07nD_YIQcA,1,0,0,666,122
hpx8xdRVb_bjgc9h2xY5Pw,2009-01-19,wQ_R-39R188IdXsMHzMIaQ,4,"The Paseo Trail travels through Chandler along the Consolidated Canal.  It runs mostly N-S, connecting to other trails along the canal in Mesa and Gilbert, totaling around 18 miles.

The trail is mostly paved on the east side of the canal and pea gravel hard pack on the west side.  It runs along subdivisions, golf courses and even a couple farms.  The grade is very gentle throughout.  I would consider the trail primarily for use by joggers, bicyclists and equestrians.

There is parking at the address listed for the trail and nearby parking at Tumbleweed Recreation Center at McQueen and Germann.  There is also easy to find street parking near many of the junctions with major streets.  A good southern starting point is off of Riggs Rd. between Arizona and McQueen.  There is plenty of street parking.  From here the ride north is mostly a slight uphill ride, making the return trip a nice relaxing roll.

One issue with the trail is crossings with major streets.  Most are not marked for motorists as trail crossings and there is no crosswalk so you may be faced with a relatively long wait to get a break in traffic or forcing the issue and forging ahead with care.",review,P2kVk4cIWyK4e4h14RhK-Q,4,10,1,1174,205
SAS7V55TcgZSTJ21ZnXqmQ,2011-04-08,i1TGrBBeDCzEHULlV6NUXw,2,"I happened on this place because it was next to EL Brava, a Mexican place recommended by the USAirways in flight magazine as a place to try in an airport. Getting to ElBrava we found it was a fast food stand with very little seating so this is next door. 

The menu was pretty limited. Service actually wasn't bad but, even though it wasn't busy, we waited a long, long time for our meal to get there.... something you don't expect in an airport. When the food got there it ok. I had a burger that was pricey and non memorable. 

Next time I'll go to El Brava and pass by the 12th!",review,mC4IzhAQuLD_Ct_Bngm3SA,0,1,0,581,113
ntN85eu27C04nwyPa8IHtw,2010-12-17,KIdwAIKdN6psIKBP2OWAfQ,4,"Eh?  How have I not written a review for Matt's?  I went there a while back, but thankfully it won't be hard for me to recall the experience!

Place - Small.
Food - Fantastic.
Wait - Usually.
Bathroom - An adventure.

We didn't have too long of a wait when we went, but that was entirely luck. I've seen crazy waits here, which is just par for the course when the food is good. Most of it is local and very, very good. Service was fast, and spot on.

The bathrooms are next door in an old motel. Apparently a separate room set aside just for Matt's. Just one more stand out feature for a very stand-out sort of place!",review,Znu5KKqytHfmjbXfQo3f4Q,1,1,0,617,120
u-nMW__EKMYH_PVqacYc3Q,2011-07-30,XEAemMRWs3hMalYqQcyl3w,5,"I love to come here from time to time when I'm in the area and I am always highly satisfied with the food and service. The menu is great and there's a variety of dishes for every taste. The service is great, everyone is always really nice and the atmosphere is quiet and relaxed. Definitely a great place to have dinner/lunch with friends. I read some other reviews from people who complained about the food, mostly these were meat eaters, I'm assuming, so of course they were not satisfied. This is a %100 vegan restaurant, note it.",review,iqP9cGJIVakQfaW3QL3WFA,0,0,0,533,97
bjUH-01t834CVg0Yl0CLWQ,2009-07-18,LUPEqsBJ_1Dr3LqPbZe1bA,2,"After hearing a lot about all of the MBFGR's that are around the valley, I finally got a chance to go recently as part of a family gathering (which was a planning fiasco and logistical nightmare, but I digress).  This location was, well, let's just say, it wasn't crowded.  And it showed in the service, very nice and attentive.  They were very patient when our party was supposed to be 8 people, then ballooned to 12 people, then 13.  Unfortunately, one of the solutions to accommodate us was to put a couple of square tables 'attached' to our eight person round table.  I *hate* this.  It's just awkward for at least half the people, and then the people that get stuck at the 'junction'...sucks...

We ordered some apps, though the only one I tried was the saganaki.  It was definitely good and the pita bread that it came with was nice and warm.  For a meal, I ordered a gyro pita.  Now, I understand that this is a 'full' greek restaurant, and maybe I shouldn't have gone with a gyro, BUT, that's what I was in the mood for, and being a basic greek food, shouldn't be hard to make a good one right?  Well, apparently not.  I've probably gotten gyros at ten places around town, and this was definitely the worst one I've had.  The pita wasn't particularly warm and the meat was kind of tough.  The tzatziki was fine, but thought it was a little weird to be on the side.

The service was good and patient, but the lame decision to combine two different kind of tables (when we suggested moving and pushing several squares together) knocks them down a little bit.  Though not as much as the not good gyro.  Probably closed to a 2.5, but rounded down to 2.",review,XpejQYZqVcYGX7fYuYHzSw,0,0,0,1656,304
r3r_bAfa6pZKIhQB82FizQ,2009-11-02,q_VofveTOSDDhK0zGqOSSA,3,"Went here for lunch on a weekday and thought it'd be busier. The slower setting allowed for more personal attention though. The chef even came out to talk to us and gave us free samples of some of the desserts. The food was good, but didn't blow me away. I think it's a nice option for a snazzier (it's a little pricey) lunch with friends.",review,VFfFPP8gMpnhVYE7bD0qIw,0,1,0,339,65
k8Y7aXXA8BFcn5CillHFYw,2010-06-16,raaH2O1gL1H712CjHv_lwQ,3,"Not the newest or the nicest but, everything you need and usually no wait for machines. The staff is super nice and there are magazines to read while your there. If they could just turn up the AC a little bit and put ESPN on more than two of the TVs.",review,AVCBC2G5RjJM8tu_PebFPw,0,1,0,250,51
ybrXM8JeI2x0brAFoEawuQ,2012-11-06,uaxOnMEBB1wcLfRsSsVY8g,1,"i called them and they wanted to charge $30 for fingerprints!!!!!  What a joke.  I found a place on the other side of the air park who did it for $10.  Caveat Emptor!  If if could give them a zero rating, I would have.

On the other side of the airpark off of Greenway-Hayden loop is Global Pi Security.  $10 for prints. Their address is 7807 East Greenway road, suite 9, Scottsdale, Az.  globalpi-security (dot) com.  Good luck.",review,3ZnCGqeaJP5VDXnx_roIXQ,0,0,0,429,78
FURgKkRFtMK5yKbjYZVVwA,2012-06-16,ov3wOSA40p8l7jlS_sZqJg,4,"I have visited Windsor twice now and I would describe it as fun, trendy, and a little hipster. The drinks are great, good combinations with fresh, unexpected ingredients. I love the 80's soundtrack, my only complaint is that it was a bit too loud at night, so you had to scream to talk. The food is very good, kind of a modern take on comfort food. The brown bag chicken sandwich had a lot of flavor and the mac and cheese is done really well, just the amount of flavor and creaminess. The crab cake BLT was very good as well, the cakes were mostly crab, very fresh tasting.",review,2hXL2ExBsgjJNpm6BJy0lg,1,0,0,574,109
hW0Ne_HTHEAgGF1rAdmR-g,2012-01-05,PL3HnzeZAu4CD8ibLCAlpQ,3,"Average airport. 

I wish gate Marques listed which zone was boarding. There were three airplanes loading at the same time and it was near impossible to tell which gate was loading which zone. We just waited a few minutes and rolled the dice that our zone was loading.",review,lxWwi3-EW9meZ_vOAP9JoQ,0,0,0,268,48
Dka36Pw7ibbHV6xIimQAOg,2011-08-08,lzWmjb5zIX2R1mWn0Y9b2A,3,"Mixteca was OK. Kind of a cross between Baja Fresh and Robertos. The quesadilla was decent and the beef tacos were good also, just nothing spectacular. I would go up the street to ""Carumbas"" for something better.
Doesn't accept AMEX:(",review,h9FvuiV-YcvrAYBQhdSoEQ,0,0,0,234,40
WbeZe2BttJlZcHa3B9b_lw,2012-10-24,tTGXjt1QZcBnfNmrYLCYKA,1,"The only reason 1 star can be given is the flavor choices and taste.  The SMALLEST wings I have ever seen, they must be off of baby chicks.  I thought it was getting punked, actually LOL.  Never to be back",review,C_Mu2W625yJWgswDsp_dOw,1,0,0,205,40
Szc6Wvt1i8VqSAOb2-7BAQ,2010-09-30,AS_FxW-l6f_UW2IDHqnBkQ,2,"I have driven past this place a million times and never stopped, so today I did.
I basically was in an overpriced Subaway called Port of subs. The sub was ok, nothing special. They do not have a good variety of bread choices and none of their subs really sounded that good. I was SUPer starving, if I wasn't I probally would have left and ate somewhere else.

The staff was very nice and the place was clean. I do think I will eat there again.",review,47VCrr83Tvtkp1FvDa0ftQ,0,1,0,443,86
TgxDGx7L_JICWbuBUCGVqw,2011-04-21,vY9uNDrKcTFKlFrQULrcCg,2,"The queso is ridiculously good... seriously. And the homemade tortillas are also outstanding.

Aside from that, everything is average at best. As mentioned by others, this is Americanized Mexican cuisine. This is not autentica comida Mexicana, mi amigos!

We had been once before and thoroughly enjoyed the food. Hence making it a point to visit again on our most recent trip to Arizona.

We started with the chips and salsa set for the table - delicious. I ordered a bunch of queso for the table, and I started with a Tortilla Soup. It was hilariously underwhelming. I made the joke that it was kitchen scraps, and it looked the part. It was light tomato broth with a bunch of vegetables, a gob of cheese and a small corn on the cob on top. Yes, a small corn on the cob is on top. It was lousy and I wouldn't recommend it.

We ordered a pound of chicken fajitas and a half pound of vegetable ones (thanks to the vegetarian fiancee). It went surprisingly far for five of us... but the veggies weren't grilled much, which is sad because they were otherwise delicious. Also, the chicken fajitas only had one piece of green pepper and one of red on top. It should be lush with peppers and onions that have been grilled or possibly even caramelized (the onions).

Daniel E. wrote in his review the same concern, that there should be ""more than a pile of onions,"" that he expected at least some green, red or yellow peppers. The fajitas were good and quite filling. The accompaniments were decent - cheese, lettuce, sour cream and the like. Nothing fancy, certainly no frills.

So much potential, but it fails on almost everything. It's a true shame. This place needs to be on Restaurant Impossible with Robert Irvine... badly...

This time around... the service was really lousy. And my fiancee found a bug deep down in her water. Very disappointing. The waitress first replied confirming what size bug it was, and then explained it and claimed that ""we're not dirty, it's just the food smell."" Then she apologized and walked away. We think she deducted a soda from the final bill... but nothing else. A bug!

And the entry foyer smelled like a high school locker room... it was foul on the way in and out.

Sad to say that we may likely not return in the future. I'm not sure if our family and friends in the greater Phoenix area will either after the bug incident.",review,c0QRCVqGQdRVPCFNGV_YAQ,1,1,1,2362,424
Zw1tNtyXA1kLABiZU0pa_g,2011-09-21,ypgVd9A6WNXyxDMmQB9NEw,5,"i always forget about this place when we do a party. they carry costumes and party gear year round...even halloween stuff. 

stopped in today to look for a flintstones costume but they had no Fred's and the wilma they had for 50 bucks, we bought on-line for 30 bucks. i had an online coupon for 15 bucks so i only bought house decor for halloween. but if you need any kind of prop for a costume/theme party, bike pub ride, or just feel like dressing up, this place is perfect!",review,ST8Yzlk2MqKlcaLqL2djBg,1,3,1,476,90
